,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-1.0,2015,2012-2015,-26.6,2014,2012-2015
1,1,2,,,0.2,2015,2012-2015,-30.2,2014,2012-2015
2,1,3,,,4.8,2012,2012-2015,-24.5,2015,2012-2015
3,1,4,,,7.5,2012,2012-2015,-32.3,2015,2012-2015
4,1,5,,,10.3,2012,2012-2015,-33.2,2014,2012-2015
5,1,6,,,2.2,2012,2012-2015,-33.3,2014,2012-2015
6,1,7,,,2.4,2012,2012-2015,-31.4,2014,2012-2015
7,1,8,,,2.4,2012,2012-2015,-34.6,2014,2012-2015
8,1,9,,,7.5,2012,2012-2015,-24.5,2015,2012-2015
9,1,10,,,4.3,2012,2012-2015,-26.3,2015,2012-2015
10,1,11,,,4.1,2014,2012-2015,-26.5,2015,2012-2015
11,1,12,,,3.9,2014,2012-2015,-29.8,2015,2012-2015
12,1,13,,,0.0,2012,2012-2015,-26.4,2013,2012-2015
13,1,14,,,2.1,2015,2012-2015,-25.8,2013,2012-2015
14,1,15,,,5.5,2014,2012-2015,-20.5,2013,2012-2015
15,1,16,,,2.5,2015,2012-2015,-21.0,2012,2012-2015
16,1,17,,,2.0,2015,2012-2015,-24.9,2012,2012-2015
17,1,18,,,1.7,2013,2012-2015,-30.5,2012,2012-2015
18,1,19,,,2.8,2014,2012-2015,-30.8,2012,2012-2015
19,1,20,,,-0.3,2015,2012-2015,-28.0,2013,2012-2015
20,1,21,,,-3.0,2015,2012-2015,-30.7,2013,2012-2015
21,1,22,,,3.5,2015,2012-2015,-28.6,2014,2012-2015
22,1,23,,,5.0,2015,2012-2015,-29.5,2014,2012-2015
23,1,24,,,2.8,2014,2012-2015,-21.3,2013,2012-2015
24,1,25,,,7.0,2012,2012-2015,-26.0,2013,2012-2015
25,1,26,,,6.7,2015,2012-2015,-26.6,2014,2012-2015
26,1,27,,,7.5,2015,2012-2015,-29.4,2014,2012-2015
27,1,28,,,-1.3,2015,2012-2015,-27.9,2014,2012-2015
28,1,29,,,-3.7,2012,2012-2015,-24.6,2013,2012-2015
29,1,30,,,4.4,2012,2012-2015,-30.4,2013,2012-2015
30,1,31,,,5.3,2012,2012-2015,-32.8,2013,2012-2015
31,2,1,,,3.0,2012,2012-2015,-26.3,2013,2012-2015
32,2,2,,,2.1,2012,2012-2015,-19.1,2013,2012-2015
33,2,3,,,-1.8,2012,2012-2015,-22.6,2014,2012-2015
34,2,4,,,0.8,2013,2012-2015,-27.1,2015,2012-2015
35,2,5,,,6.9,2012,2012-2015,-26.9,2014,2012-2015
36,2,6,,,-2.6,2012,2012-2015,-20.7,2014,2012-2015
37,2,7,,,4.0,2015,2012-2015,-25.0,2014,2012-2015
38,2,8,,,-1.7,2012,2012-2015,-27.0,2014,2012-2015
39,2,9,,,-4.7,2013,2012-2015,-28.9,2014,2012-2015
40,2,10,,,-2.0,2013,2012-2015,-30.3,2014,2012-2015
41,2,11,,,-5.4,2014,2012-2015,-26.6,2015,2012-2015
42,2,12,,,1.1,2013,2012-2015,-24.4,2014,2012-2015
43,2,13,,,0.5,2012,2012-2015,-25.8,2014,2012-2015
44,2,14,,,0.9,2012,2012-2015,-23.2,2015,2012-2015
45,2,15,,,-0.6,2012,2012-2015,-21.0,2014,2012-2015
46,2,16,,,0.6,2013,2012-2015,-23.3,2015,2012-2015
47,2,17,,,4.4,2014,2012-2015,-25.9,2015,2012-2015
48,2,18,,,4.6,2012,2012-2015,-29.8,2015,2012-2015
49,2,19,,,5.9,2012,2012-2015,-31.9,2013,2012-2015
50,2,20,,,5.3,2012,2012-2015,-23.5,2013,2012-2015
51,2,21,,,0.5,2012,2012-2015,-29.8,2015,2012-2015
52,2,22,,,5.9,2012,2012-2015,-35.8,2015,2012-2015
53,2,23,,,-0.3,2015,2012-2015,-25.4,2014,2012-2015
54,2,24,,,-2.6,2015,2012-2015,-27.9,2014,2012-2015
55,2,25,,,1.0,2013,2012-2015,-28.8,2014,2012-2015
56,2,26,,,-1.8,2013,2012-2015,-30.0,2015,2012-2015
57,2,27,,,-3.8,2013,2012-2015,-29.3,2014,2012-2015
58,2,28,,,-4.5,2013,2012-2015,-30.4,2014,2012-2015
59,2,29,,,-1.6,2012,2012-2012,-14.2,2012,2012-2012
60,3,1,,,-1.3,2013,2012-2015,-35.5,2014,2012-2015
61,3,2,,,-0.3,2015,2012-2015,-32.3,2014,2012-2015
62,3,3,,,-3.5,2013,2012-2015,-25.3,2014,2012-2015
63,3,4,,,0.1,2012,2012-2015,-29.0,2015,2012-2015
64,3,5,,,5.1,2012,2012-2015,-27.0,2015,2012-2015
65,3,6,,,4.9,2015,2012-2015,-23.6,2013,2012-2015
66,3,7,,,4.1,2015,2012-2015,-24.5,2014,2012-2015
67,3,8,,,7.8,2015,2012-2015,-17.3,2013,2012-2015
68,3,9,,,11.5,2015,2012-2015,-17.8,2013,2012-2015
69,3,10,,,13.8,2012,2012-2015,-22.3,2013,2012-2015
70,3,11,,,12.3,2012,2012-2015,-12.4,2013,2012-2015
71,3,12,,,9.9,2015,2012-2015,-18.6,2013,2012-2015
72,3,13,,,17.4,2012,2012-2015,-18.6,2013,2012-2015
73,3,14,,,17.0,2015,2012-2015,-10.1,2013,2012-2015
74,3,15,,,15.6,2012,2012-2015,-24.2,2013,2012-2015
75,3,16,,,22.3,2012,2012-2015,-26.4,2013,2012-2015
76,3,17,,,13.6,2012,2012-2015,-15.5,2013,2012-2015
77,3,18,,,11.7,2012,2012-2015,-22.3,2013,2012-2015
78,3,19,,,16.8,2012,2012-2015,-23.9,2013,2012-2015
79,3,20,,,10.1,2012,2012-2015,-24.6,2013,2012-2015
80,3,21,,,12.3,2012,2012-2015,-17.6,2013,2012-2015
81,3,22,,,22.7,2012,2012-2015,-16.6,2014,2012-2015
82,3,23,,,19.2,2012,2012-2015,-15.2,2014,2012-2015
83,3,24,,,0.5,2012,2012-2015,-21.5,2013,2012-2015
84,3,25,,,5.2,2012,2012-2015,-25.6,2013,2012-2015
85,3,26,,,9.2,2012,2012-2015,-20.6,2013,2012-2015
86,3,27,,,12.2,2015,2012-2015,-18.0,2013,2012-2015
87,3,28,,,22.2,2015,2012-2015,-16.5,2013,2012-2015
88,3,29,,,15.5,2012,2012-2015,-17.1,2013,2012-2015
89,3,30,,,20.7,2012,2012-2015,-12.6,2013,2012-2015
90,3,31,,,19.5,2015,2012-2015,-15.7,2013,2012-2015
91,4,1,,,21.2,2012,2012-2015,-20.2,2013,2012-2015
92,4,2,,,11.7,2012,2012-2015,-13.5,2013,2012-2015
93,4,3,,,17.0,2012,2012-2015,-7.2,2015,2012-2015
94,4,4,,,17.0,2012,2012-2015,-9.1,2014,2012-2015
95,4,5,,,20.3,2012,2012-2015,-6.6,2013,2012-2015
96,4,6,,,18.7,2012,2012-2015,-7.3,2015,2012-2015
97,4,7,,,10.2,2014,2012-2015,-4.5,2013,2012-2015
98,4,8,,,19.5,2014,2012-2015,-15.7,2013,2012-2015
99,4,9,,,15.7,2014,2012-2015,-18.2,2013,2012-2015
100,4,10,,,18.2,2015,2012-2015,-16.4,2013,2012-2015
101,4,11,,,23.4,2015,2012-2015,-8.5,2013,2012-2015
102,4,12,,,14.8,2012,2012-2015,-5.4,2014,2012-2015
103,4,13,,,13.6,2015,2012-2015,-6.8,2014,2012-2015
104,4,14,,,23.8,2015,2012-2015,-13.1,2014,2012-2015
105,4,15,,,17.5,2015,2012-2015,-6.7,2014,2012-2015
106,4,16,,,16.7,2015,2012-2015,-7.3,2013,2012-2015
107,4,17,,,17.3,2015,2012-2015,-10.9,2013,2012-2015
108,4,18,,,20.2,2015,2012-2015,-13.8,2013,2012-2015
109,4,19,,,8.6,2015,2012-2015,-9.9,2013,2012-2015
110,4,20,,,16.8,2014,2012-2015,-6.0,2013,2012-2015
111,4,21,,,13.9,2014,2012-2015,-5.9,2015,2012-2015
112,4,22,,,19.4,2012,2012-2015,-12.1,2013,2012-2015
113,4,23,,,26.7,2012,2012-2015,-8.2,2013,2012-2015
114,4,24,,,29.9,2012,2012-2015,-6.5,2013,2012-2015
115,4,25,,,16.5,2012,2012-2015,-7.7,2013,2012-2015
116,4,26,,,18.4,2013,2012-2015,-2.7,2012,2012-2015
117,4,27,,,19.8,2013,2012-2015,0.1,2014,2012-2015
118,4,28,,,19.6,2015,2012-2015,0.1,2014,2012-2015
119,4,29,,,24.1,2015,2012-2015,0.2,2014,2012-2015
120,4,30,,,19.5,2015,2012-2015,-0.1,2014,2012-2015
121,5,1,,,22.0,2015,2012-2015,-5.7,2013,2012-2015
122,5,2,,,21.9,2015,2012-2015,-4.8,2013,2012-2015
123,5,3,,,16.1,2015,2012-2015,-0.7,2014,2012-2015
124,5,4,,,21.5,2015,2012-2015,-0.9,2015,2012-2015
125,5,5,,,25.4,2015,2012-2015,0.6,2014,2012-2015
126,5,6,,,22.9,2013,2012-2015,3.3,2012,2012-2015
127,5,7,,,24.9,2013,2012-2015,0.6,2014,2012-2015
128,5,8,,,16.0,2012,2012-2015,-2.9,2014,2012-2015
129,5,9,,,24.3,2012,2012-2015,-2.6,2015,2012-2015
130,5,10,,,15.9,2014,2012-2015,-2.0,2015,2012-2015
131,5,11,,,15.1,2012,2012-2015,-3.4,2013,2012-2015
132,5,12,,,23.5,2013,2012-2015,-2.2,2014,2012-2015
133,5,13,,,29.7,2013,2012-2015,-2.2,2014,2012-2015
134,5,14,,,26.6,2012,2012-2015,-5.0,2014,2012-2015
135,5,15,,,23.2,2013,2012-2015,-2.9,2015,2012-2015
136,5,16,,,27.4,2012,2012-2015,2.3,2014,2012-2015
137,5,17,,,23.1,2012,2012-2015,0.7,2015,2012-2015
138,5,18,,,21.5,2014,2012-2015,-3.9,2015,2012-2015
139,5,19,,,17.4,2012,2012-2015,-0.9,2015,2012-2015
140,5,20,,,22.0,2015,2012-2015,2.0,2015,2012-2015
141,5,21,,,23.9,2015,2012-2015,2.3,2014,2012-2015
142,5,22,,,25.2,2014,2012-2015,4.5,2013,2012-2015
143,5,23,,,31.2,2014,2012-2015,5.1,2013,2012-2015
144,5,24,,,30.8,2014,2012-2015,2.2,2012,2012-2015
145,5,25,,,26.2,2015,2012-2015,1.7,2012,2012-2015
146,5,26,,,27.9,2015,2012-2015,3.8,2012,2012-2015
147,5,27,,,25.4,2014,2012-2015,5.0,2012,2012-2015
148,5,28,,,27.3,2014,2012-2015,4.0,2012,2012-2015
149,5,29,,,29.9,2014,2012-2015,3.8,2012,2012-2015
150,5,30,,,25.5,2014,2012-2015,1.6,2015,2012-2015
151,5,31,,,26.6,2014,2013-2015,3.8,2012,2012-2015
152,6,1,,,27.9,2015,2012-2015,2.4,2013,2012-2015
153,6,2,,,27.3,2012,2012-2015,5.4,2013,2012-2015
154,6,3,,,22.7,2012,2012-2015,5.1,2015,2012-2015
155,6,4,,,27.4,2012,2012-2015,5.6,2015,2012-2015
156,6,5,,,26.6,2012,2012-2015,5.2,2013,2012-2015
157,6,6,,,28.3,2012,2012-2015,4.1,2014,2012-2015
158,6,7,,,26.8,2015,2012-2015,6.1,2014,2012-2015
159,6,8,,,30.8,2015,2012-2015,8.3,2014,2012-2015
160,6,9,,,26.3,2014,2012-2015,5.7,2014,2012-2015
161,6,10,,,23.2,2015,2012-2015,8.4,2015,2012-2015
162,6,11,,,25.6,2015,2012-2015,5.6,2012,2012-2015
163,6,12,,,30.2,2015,2012-2015,4.0,2014,2012-2015
164,6,13,,,24.6,2012,2012-2015,7.5,2014,2012-2015
165,6,14,,,22.4,2013,2012-2015,6.5,2015,2012-2015
166,6,15,,,25.0,2012,2012-2015,6.1,2015,2012-2015
167,6,16,,,21.8,2015,2012-2015,6.6,2015,2012-2015
168,6,17,,,25.7,2015,2012-2015,10.5,2015,2012-2015
169,6,18,,,24.6,2013,2012-2015,9.7,2015,2012-2015
170,6,19,,,28.2,2013,2012-2015,10.0,2012,2012-2015
171,6,20,,,25.1,2015,2012-2015,10.7,2012,2012-2015
172,6,21,,,26.8,2014,2012-2015,8.2,2015,2012-2015
173,6,22,,,23.4,2012,2012-2015,8.0,2015,2012-2015
174,6,23,,,27.5,2015,2012-2015,9.2,2015,2012-2015
175,6,24,,,27.2,2013,2012-2015,11.1,2013,2012-2015
176,6,25,,,27.3,2012,2012-2015,10.7,2014,2012-2015
177,6,26,,,30.5,2012,2012-2015,11.5,2015,2012-2015
178,6,27,,,29.8,2015,2012-2015,13.4,2012,2012-2015
179,6,28,,,29.7,2015,2012-2015,10.8,2015,2012-2015
180,6,29,,,31.9,2015,2012-2015,10.1,2012,2012-2015
181,6,30,,,28.9,2012,2012-2015,11.6,2014,2012-2015
182,7,1,,,29.3,2012,2012-2015,10.0,2014,2012-2015
183,7,2,,,29.2,2013,2012-2015,7.1,2014,2012-2015
184,7,3,,,29.4,2012,2012-2015,10.1,2014,2012-2015
185,7,4,,,29.7,2014,2012-2015,13.6,2012,2012-2015
186,7,5,,,30.4,2014,2012-2015,10.1,2015,2012-2015
187,7,6,,,25.7,2013,2012-2015,10.1,2015,2012-2015
188,7,7,,,28.1,2012,2012-2015,8.0,2015,2012-2015
189,7,8,,,27.1,2012,2012-2015,7.6,2015,2012-2015
190,7,9,,,30.8,2015,2012-2015,9.8,2014,2012-2015
191,7,10,,,33.3,2012,2012-2015,12.7,2013,2012-2015
192,7,11,,,31.9,2012,2012-2015,12.4,2014,2012-2015
193,7,12,,,30.9,2015,2012-2015,10.1,2014,2012-2015
194,7,13,,,31.0,2012,2012-2015,8.1,2014,2012-2015
195,7,14,,,28.8,2012,2012-2015,7.1,2014,2012-2015
196,7,15,,,29.7,2015,2012-2015,9.0,2014,2012-2015
197,7,16,,,27.9,2012,2012-2015,9.7,2014,2012-2015
198,7,17,,,28.4,2014,2012-2015,11.3,2015,2012-2015
199,7,18,,,31.1,2012,2012-2015,11.5,2015,2012-2015
200,7,19,,,34.1,2012,2012-2015,8.9,2014,2012-2015
201,7,20,,,27.2,2012,2012-2015,9.1,2015,2012-2015
202,7,21,,,30.4,2012,2012-2015,11.3,2015,2012-2015
203,7,22,,,28.2,2012,2012-2014,13.4,2013,2012-2015
204,7,23,,,27.3,2012,2012-2015,12.4,2013,2012-2015
205,7,24,,,29.8,2015,2012-2015,11.6,2015,2012-2015
206,7,25,,,32.2,2015,2012-2015,11.2,2013,2012-2015
207,7,26,,,29.7,2015,2012-2015,5.7,2013,2012-2015
208,7,27,,,29.5,2015,2012-2015,6.5,2013,2012-2015
209,7,28,,,30.9,2012,2012-2015,8.5,2013,2012-2015
210,7,29,,,28.7,2012,2012-2015,11.8,2013,2012-2015
211,7,30,,,29.2,2012,2012-2015,9.0,2013,2012-2015
212,7,31,,,33.3,2012,2012-2015,7.9,2013,2012-2015
213,8,1,,,33.4,2015,2012-2015,9.7,2013,2012-2015
214,8,2,,,28.5,2012,2012-2015,9.7,2013,2012-2015
215,8,3,,,26.2,2015,2012-2015,7.4,2015,2012-2015
216,8,4,,,28.0,2015,2012-2015,9.5,2012,2012-2015
217,8,5,,,29.9,2012,2012-2015,7.5,2012,2012-2015
218,8,6,,,30.2,2012,2012-2015,11.0,2013,2012-2015
219,8,7,,,28.6,2014,2012-2015,8.1,2013,2012-2015
220,8,8,,,30.6,2014,2012-2015,9.6,2015,2012-2015
221,8,9,,,26.7,2015,2012-2015,7.1,2013,2012-2015
222,8,10,,,30.5,2015,2012-2015,9.1,2014,2012-2015
223,8,11,,,33.4,2015,2012-2015,7.8,2013,2012-2015
224,8,12,,,35.3,2015,2012-2015,8.8,2013,2012-2015
225,8,13,,,34.0,2015,2012-2015,8.1,2012,2012-2015
226,8,14,,,38.6,2015,2012-2015,11.2,2012,2012-2015
227,8,15,,,32.2,2015,2012-2015,10.6,2012,2012-2015
228,8,16,,,30.1,2013,2012-2015,7.1,2012,2012-2015
229,8,17,,,27.5,2013,2012-2015,4.5,2015,2012-2015
230,8,18,,,28.7,2013,2012-2015,7.6,2015,2012-2015
231,8,19,,,31.3,2013,2012-2015,4.6,2015,2012-2015
232,8,20,,,31.7,2012,2012-2015,8.5,2015,2012-2015
233,8,21,,,33.6,2012,2012-2015,8.5,2015,2012-2015
234,8,22,,,28.9,2012,2012-2015,8.0,2013,2012-2015
235,8,23,,,28.8,2013,2013-2015,5.6,2015,2012-2015
236,8,24,,,27.9,2013,2012-2015,1.6,2015,2012-2015
237,8,25,,,31.8,2013,2012-2015,6.5,2014,2012-2015
238,8,26,,,32.0,2013,2012-2015,4.4,2014,2012-2015
239,8,27,,,31.4,2013,2012-2015,8.0,2012,2012-2015
240,8,28,,,33.6,2012,2012-2015,12.2,2012,2012-2015
241,8,29,,,34.0,2012,2012-2015,9.5,2014,2012-2015
242,8,30,,,31.3,2013,2012-2015,8.6,2012,2012-2015
243,8,31,,,28.6,2012,2012-2015,8.6,2012,2012-2015
244,9,1,,,32.0,2015,2012-2015,7.5,2015,2012-2015
245,9,2,,,34.7,2015,2012-2015,8.7,2013,2012-2015
246,9,3,,,30.4,2013,2012-2015,6.9,2012,2012-2015
247,9,4,,,25.6,2013,2012-2015,7.3,2012,2012-2015
248,9,5,,,31.7,2013,2012-2015,6.4,2014,2012-2015
249,9,6,,,31.0,2013,2012-2015,4.8,2012,2012-2015
250,9,7,,,26.0,2014,2012-2015,3.1,2012,2012-2015
251,9,8,,,20.5,2012,2012-2015,5.5,2012,2012-2015
252,9,9,,,29.7,2012,2012-2015,2.8,2012,2012-2015
253,9,10,,,30.4,2012,2012-2015,2.2,2015,2012-2015
254,9,11,,,23.7,2013,2012-2015,2.2,2014,2012-2015
255,9,12,,,28.4,2015,2012-2015,-2.0,2014,2012-2015
256,9,13,,,28.4,2013,2012-2015,0.9,2012,2012-2015
257,9,14,,,24.2,2012,2012-2015,-1.6,2014,2012-2015
258,9,15,,,27.4,2012,2012-2015,1.9,2014,2012-2015
259,9,16,,,23.3,2013,2012-2015,2.7,2014,2012-2015
260,9,17,,,28.4,2013,2012-2015,-0.8,2012,2012-2015
261,9,18,,,26.6,2012,2012-2015,2.3,2015,2012-2015
262,9,19,,,23.9,2014,2012-2015,4.8,2013,2012-2015
263,9,20,,,25.3,2015,2012-2015,1.4,2013,2012-2015
264,9,21,,,22.4,2014,2012-2015,-3.1,2015,2012-2015
265,9,22,,,26.9,2014,2012-2015,-5.4,2012,2012-2015
266,9,23,,,28.0,2014,2012-2015,-1.7,2012,2012-2015
267,9,24,,,28.4,2014,2012-2015,3.5,2012,2012-2015
268,9,25,,,34.2,2014,2012-2015,1.6,2012,2012-2015
269,9,26,,,32.2,2014,2012-2015,3.6,2012,2012-2015
270,9,27,,,24.1,2012,2012-2015,6.1,2015,2012-2015
271,9,28,,,27.2,2012,2012-2015,1.7,2015,2012-2015
272,9,29,,,28.5,2012,2012-2015,0.4,2015,2012-2015
273,9,30,,,22.6,2015,2012-2015,5.0,2013,2012-2015
274,10,1,,,19.0,2012,2012-2014,1.9,2012,2012-2015
275,10,2,,,18.7,2012,2012-2015,2.0,2013,2012-2015
276,10,3,,,11.0,2015,2012-2015,-3.7,2014,2012-2015
277,10,4,,,12.3,2015,2012-2015,-6.1,2012,2012-2015
278,10,5,,,10.1,2013,2012-2015,-9.0,2012,2012-2015
279,10,6,,,20.0,2013,2012-2015,-11.8,2012,2012-2015
280,10,7,,,22.4,2013,2012-2015,-2.0,2012,2012-2015
281,10,8,,,17.6,2013,2012-2015,-2.0,2014,2012-2015
282,10,9,,,22.5,2015,2012-2015,-3.9,2014,2012-2015
283,10,10,,,26.8,2015,2012-2015,-5.9,2012,2012-2015
284,10,11,,,21.4,2014,2012-2015,-6.3,2012,2012-2015
285,10,12,,,16.6,2014,2012-2015,-3.8,2012,2012-2015
286,10,13,,,18.4,2015,2012-2015,-3.1,2013,2012-2015
287,10,14,,,20.4,2014,2012-2015,-1.2,2012,2012-2015
288,10,15,,,20.3,2012,2012-2015,-4.1,2013,2012-2015
289,10,16,,,19.1,2012,2012-2015,-2.6,2015,2012-2015
290,10,17,,,14.4,2015,2012-2015,-2.5,2013,2012-2015
291,10,18,,,20.5,2015,2012-2015,-1.0,2013,2012-2015
292,10,19,,,20.7,2014,2012-2015,-0.3,2015,2012-2015
293,10,20,,,23.6,2014,2012-2015,-1.9,2013,2012-2015
294,10,21,,,20.9,2014,2012-2015,-4.5,2012,2012-2015
295,10,22,,,20.4,2015,2012-2015,-4.2,2012,2012-2015
296,10,23,,,18.6,2014,2012-2015,-4.2,2013,2012-2015
297,10,24,,,15.8,2014,2012-2015,-5.6,2013,2012-2015
298,10,25,,,15.1,2014,2012-2015,-4.5,2015,2012-2015
299,10,26,,,12.7,2014,2012-2015,-5.8,2013,2012-2015
300,10,27,,,6.7,2015,2012-2015,-11.6,2012,2012-2015
301,10,28,,,3.0,2015,2012-2015,-8.5,2012,2012-2015
302,10,29,,,10.2,2014,2012-2014,-8.7,2013,2012-2014
303,10,30,,,8.2,2012,2012-2014,-7.7,2014,2012-2014
304,10,31,,,10.7,2013,2012-2014,-8.2,2014,2012-2014
305,11,1,,,10.2,2014,2012-2014,-4.9,2012,2012-2014
306,11,2,,,12.4,2013,2012-2014,-5.0,2013,2012-2014
307,11,3,,,9.6,2013,2012-2014,-7.9,2012,2012-2014
308,11,4,,,5.5,2014,2012-2014,-6.9,2013,2012-2014
309,11,5,,,9.5,2012,2012-2014,-9.3,2013,2012-2014
310,11,6,,,8.5,2012,2012-2014,-10.1,2013,2012-2014
311,11,7,,,11.2,2012,2012-2014,-5.0,2013,2012-2014
312,11,8,,,3.8,2013,2012-2014,-4.2,2012,2012-2014
313,11,9,,,0.6,2013,2012-2014,-10.0,2012,2012-2014
314,11,10,,,-0.8,2013,2012-2014,-16.5,2013,2012-2014
315,11,11,,,-5.3,2013,2012-2014,-19.0,2013,2012-2014
